property_name,property_type,baths,baths_1qtr,baths_3qtr,baths_full,baths_half,beds,garage,lot_sqft,name,sold_date,sold_price,sqft,stories,sub_type,type,year_built,is_foreclosure,is_price_reduced,is_new_listing,is_new_construction,price_reduced_amount,property_id,list_price,listing_id,list_date,street_address,city,state,country,county_name,postal_code,latitude,longitude
"Exp Realty, LLC",Office,2.0,,,1.0,1.0,3.0,,8538.0,,2024-01-04,185000.0,2375.0,1.0,,single_family,1967.0,,,False,,,4319258911,174900.0,2960577870,2023-10-16T05:01:06.000000Z,4131 Thackin Dr,Lansing,MI,,Eaton,48911,42.696695,-84.609267
RE MAX Real Estate Professionals,Office,1.0,,,1.0,,2.0,,4922.0,,2024-01-03,135000.0,1076.0,1.0,,single_family,1942.0,,,False,,,3636640453,124900.0,2961978917,2023-11-27T16:36:36.000000Z,1227 George St,Lansing,MI,,Ingham,48910,42.713253,-84.569835
RE/MAX Real Estate Pros.,Office,2.0,,,2.0,,3.0,,4617.0,,2024-01-03,138000.0,1815.0,2.0,,single_family,1923.0,,False,False,,5000.0,3907042132,144900.0,2961430257,2023-11-07T20:24:23.000000Z,324 N Francis Rd,Lansing,MI,,Ingham,48912,42.736839,-84.515961
Keller Williams Professionals,Office,2.0,,,2.0,,3.0,,10454.0,,2024-01-03,100000.0,1203.0,2.0,,single_family,1947.0,,,False,,,4987929421,110000.0,2961674555,2023-11-14T21:38:28.000000Z,221 W Everettdale Ave,Lansing,MI,,Ingham,48910,42.688026,-84.554724
Gateway To Homes At Keller Williams,Office,1.0,,,1.0,,3.0,,9148.0,,2024-01-03,75000.0,1362.0,1.0,,single_family,1956.0,,,False,,,3034635045,67500.0,2962658684,2023-12-20T13:24:24.000000Z,1920 Pleasant View Ave,Lansing,MI,,Ingham,48910,42.694172,-84.578211
Valley Estates,Office,2.0,,,2.0,,2.0,,,,2024-01-02,89900.0,,,,mobile,2021.0,,,False,,,9666175925,89900.0,2962106548,2023-12-01T13:27:36.000000Z,28 Bee Jay Dr Unit 28,Lansing,MI,,Clinton,48906,42.774074,-84.553259
CENTURY 21 Affiliated-East Lansing,Office,1.0,,,1.0,,3.0,,7405.0,,2024-01-02,145000.0,1333.0,2.0,,single_family,1952.0,,False,False,,10000.0,3817652508,150000.0,2960381120,2023-10-09T17:15:52.000000Z,3108 Westwood Ave,Lansing,MI,,Ingham,48906,42.76428,-84.575986
"Weichert, Realtors - Home Towne",Office,2.0,,,2.0,,3.0,,12632.0,,2024-01-02,245000.0,2250.0,1.0,,single_family,1952.0,,,False,,,4191728039,235000.0,2961918478,2023-11-22T16:00:28.000000Z,2808 Arlington Rd,Lansing,MI,,Ingham,48906,42.762387,-84.580759
Valley Estates,Office,2.0,,,2.0,,3.0,,,,2024-01-02,49900.0,,,,mobile,1995.0,,False,False,,10000.0,9496004352,49900.0,2958536259,2023-08-10T12:27:24.000000Z,163 Donald Ave Unit 163,Lansing,MI,,Clinton,48906,42.774367,-84.550174
RE/MAX Real Estate Pros.,Office,2.0,,,2.0,,3.0,,9017.0,,2024-01-02,225000.0,1826.0,2.0,,single_family,1960.0,,,False,,,3073701125,215000.0,2961918021,2023-11-22T15:42:23.000000Z,2516 Leon Ave,Lansing,MI,,Ingham,48906,42.760404,-84.587385
All Star Realty,Office,3.0,,,2.0,1.0,4.0,,13504.0,,2024-01-02,237050.0,2046.0,2.0,,single_family,1969.0,,,False,,,3607144015,239900.0,2961436741,2023-11-07T23:51:28.000000Z,4212 Marys Way,Lansing,MI,,Eaton,48917,42.725665,-84.607807
EXP Realty - Lansing,Office,2.0,,,1.0,1.0,3.0,,4792.0,,2023-12-29,169400.0,1298.0,2.0,,single_family,1920.0,,,False,,,3748661876,169400.0,2962004870,2023-11-28T16:21:31.000000Z,1027 Climax St,Lansing,MI,,Ingham,48912,42.724832,-84.536783
Keller Williams Realty Lansing-East,Office,1.0,,,1.0,,3.0,,11761.0,,2023-12-29,155000.0,1312.0,1.0,,single_family,1961.0,,,False,,,4896527437,165900.0,2961886799,2023-11-21T14:55:44.000000Z,3330 Glenbrook Dr,Lansing,MI,,Ingham,48911,42.696863,-84.595482
"Coldwell Banker Realty, Michigan - Delta",Office,3.0,,,2.0,1.0,3.0,,7405.0,,2023-12-29,167000.0,1467.0,2.0,,single_family,1977.0,,,False,,,3958077396,161000.0,2961084385,2023-11-01T17:25:51.000000Z,3929 Bridgeport Dr,Lansing,MI,,Eaton,48911,42.671138,-84.604361
Choice Realty LLC,Office,1.0,,,1.0,,2.0,1.0,6098.0,,2024-01-12,132500.0,995.0,,,single_family,1949.0,,,False,,,4475869477,129000.0,2962738927,2023-12-26T14:23:01.000000Z,1212 Poxson Ave,Lansing,MI,,Ingham,48910,42.709858,-84.569312
Keller Williams Realty Lansing-East,Office,2.0,,,1.0,1.0,2.0,,8276.0,,2024-01-12,108000.0,984.0,2.0,,single_family,1924.0,,,False,,,4647341451,113000.0,2962124297,2023-12-01T19:57:31.000000Z,1304 Maryland Ave,Lansing,MI,,Ingham,48906,42.747114,-84.528839
RE MAX Real Estate Professionals,Office,4.0,,,3.0,1.0,4.0,,13939.0,,2024-01-12,402000.0,4410.0,2.0,,single_family,1989.0,,,False,,,3158573865,399900.0,2961924269,2023-11-22T19:06:24.000000Z,2205 Cheltingham Blvd,Lansing,MI,,Eaton,48917,42.757694,-84.632041
"Bellabay Realty, LLC",Office,1.0,,,1.0,,3.0,,2178.0,,2024-01-12,26000.0,1000.0,2.0,,single_family,1910.0,,,False,,,3508408345,32000.0,2962776507,2023-12-28T19:30:22.000000Z,1135 Kingsley Ct,Lansing,MI,,Ingham,48915,42.730623,-84.568865
RE MAX Real Estate Professionals,Office,2.0,,,2.0,,4.0,,9540.0,,2024-01-12,163000.0,,1.0,,single_family,1984.0,,,False,,,3816362721,164900.0,2962002987,2023-11-28T15:09:33.000000Z,3102 W Miller Rd,Lansing,MI,,Ingham,48911,42.669539,-84.592616
Real Estate One 1st LLC,Office,1.0,,,1.0,,3.0,,13939.0,,2024-01-12,140000.0,1028.0,1.0,,single_family,1979.0,,False,False,,10000.0,3358923277,149000.0,2962048127,2023-11-29T18:21:24.000000Z,2431 E Provincial House Dr,Lansing,MI,,Ingham,48910,42.697037,-84.516966
RE MAX Real Estate Professionals,Office,1.0,,,1.0,,2.0,,7841.0,,2024-01-12,110000.0,832.0,1.0,,single_family,1944.0,,,False,,,4976325192,109999.0,2961744338,2023-11-16T19:15:29.000000Z,517 E Paulson St,Lansing,MI,,Ingham,48906,42.764962,-84.545729
Redfin Corporation,Office,2.0,,,1.0,1.0,3.0,,45738.0,,2024-01-12,300000.0,1954.0,1.0,,single_family,1973.0,,,False,,,4567834119,295000.0,2961531355,2023-11-10T19:19:24.000000Z,5188 W Stoll Rd,Lansing,MI,,Clinton,48906,42.799137,-84.626666
Keller Williams Realty Lansing-East,Office,3.0,,,1.0,2.0,3.0,,7492.0,,2024-01-11,175100.0,1015.0,2.0,,single_family,1949.0,,,False,,,4957632210,169900.0,2961977192,2023-11-27T15:36:35.000000Z,1420 Gordon Ave,Lansing,MI,,Ingham,48910,42.709124,-84.571882
Park Terrace,Office,1.0,,,1.0,,2.0,,,,2024-01-10,9900.0,,,,mobile,1991.0,,,False,,,9685599332,9900.0,2962790278,2023-12-29T12:56:02.000000Z,3516 Loveside Ter Unit 414,Lansing,MI,,Ingham,48917,,
Keller Williams Realty Lansing-East,Office,2.0,,,2.0,,3.0,,12197.0,,2024-01-10,204000.0,960.0,1.0,,single_family,1957.0,,,False,,,3403336576,190000.0,2961926048,2023-11-22T20:05:51.000000Z,941 W Thomas L Pkwy,Lansing,MI,,Eaton,48917,42.745304,-84.607525
CENTURY 21 Affiliated-Lansing,Office,3.0,,,2.0,1.0,4.0,,19166.0,,2024-01-09,310000.0,2630.0,2.0,,single_family,1994.0,,True,False,,10100.0,4963311154,299900.0,2960121413,2023-09-29T20:32:41.000000Z,5850 Caleta Dr,Lansing,MI,,Ingham,48911,42.659123,-84.577024
"Coldwell Banker Realty, Michigan - Delta",Office,1.0,,,1.0,,3.0,,39640.0,,2024-01-09,162450.0,1008.0,1.0,,single_family,2003.0,,False,False,,37550.0,3307536477,167450.0,2958858276,2023-08-18T22:47:04.000000Z,1175 W Wieland Rd,Lansing,MI,,Clinton,48906,42.780117,-84.546266
Five Star Real Estate - Lansing Office,Office,3.0,,,3.0,,4.0,,18731.0,,2024-01-09,315000.0,3204.0,2.0,,single_family,1977.0,,,False,,,3604311803,319900.0,2961488268,2023-11-09T16:06:20.000000Z,2921 Clinton Rd,Lansing,MI,,Eaton,48906,42.764005,-84.647898
"Trubrook, LLC",Office,3.0,,,3.0,,5.0,,15246.0,,2024-01-09,159900.0,,1.0,,single_family,1942.0,,,False,,,3954947057,159900.0,2962068531,2023-11-30T06:00:36.000000Z,5400 S Waverly Rd,Lansing,MI,,Eaton,48911,42.678954,-84.603509
RE MAX Real Estate Professionals,Office,2.0,,,1.0,1.0,3.0,,4792.0,,2024-01-09,130000.0,1354.0,2.0,,single_family,1922.0,,,False,,,3261186082,127500.0,2962237332,2023-12-05T16:36:26.000000Z,1202 Bement St,Lansing,MI,,Ingham,48912,42.727811,-84.534678
"Coldwell Banker Realty, Michigan - East Lansing",Office,2.0,,,2.0,,3.0,,8276.0,,2024-01-09,197000.0,1921.0,2.0,,single_family,1979.0,,False,False,,4900.0,3484546769,210000.0,2960200400,2023-10-03T14:21:55.000000Z,6029 Ellendale Dr,Lansing,MI,,Ingham,48911,42.670764,-84.555673
RE MAX Real Estate Professionals,Office,1.0,,,1.0,,2.0,,4879.0,,2024-01-09,89900.0,624.0,1.0,,single_family,1949.0,,,False,,,4388965300,89900.0,2959446461,2023-09-07T15:06:33.000000Z,708 Denver St,Lansing,MI,,Ingham,48910,42.702523,-84.542462
RE MAX Real Estate Professionals,Office,2.0,,,2.0,,3.0,,4792.0,,2024-01-08,148800.0,1644.0,2.0,,single_family,1981.0,,,False,,,3284205062,139900.0,2962644673,2023-12-19T20:45:37.000000Z,3503 Parkway Dr,Lansing,MI,,Ingham,48910,42.696038,-84.540825
RE MAX Real Estate Professionals,Office,1.0,,,1.0,,2.0,,6534.0,,2024-01-08,75000.0,774.0,1.0,,single_family,1925.0,,,False,,,3143127576,75000.0,2962048931,2023-11-29T18:34:27.000000Z,535 S Magnolia Ave,Lansing,MI,,Ingham,48912,42.727523,-84.519695
RE/MAX Real Estate Pros.,Office,2.0,,,1.0,1.0,4.0,,4617.0,,2024-01-08,69000.0,1442.0,2.0,,single_family,1972.0,,False,False,,5000.0,4471993819,84900.0,2960317147,2023-10-06T15:31:10.000000Z,1317 Lenore Ave,Lansing,MI,,Ingham,48910,42.710983,-84.570742
"Bellabay Realty, LLC",Office,1.0,,,1.0,,2.0,,4792.0,,2024-01-08,62500.0,812.0,1.0,,single_family,1940.0,,,False,,,4479931465,85000.0,2962336414,2023-12-08T17:00:26.000000Z,1112 Gordon Ave,Lansing,MI,,Ingham,48910,42.709082,-84.568061
RE/MAX Real Estate Pros.,Office,1.0,,,1.0,,1.0,,5053.0,,2024-01-05,79900.0,660.0,1.0,,single_family,1924.0,,,False,,,3602057658,79900.0,2961327185,2023-11-03T13:37:48.000000Z,1300 Alsdorf St,Lansing,MI,,Ingham,48910,42.717625,-84.569998
CENTURY 21 Affiliated-Lansing,Office,2.0,,,2.0,,3.0,,13504.0,,2024-01-05,125000.0,1465.0,1.0,,single_family,1954.0,,,False,,,3948605030,119900.0,2961522759,2023-11-10T14:12:34.000000Z,2423 Afton Pl,Lansing,MI,,Ingham,48906,42.759402,-84.582571
"Coldwell Banker Realty, Michigan - Okemos",Office,1.0,,,1.0,,2.0,,30492.0,,2024-01-05,106900.0,1884.0,1.0,,single_family,1953.0,,,False,,,3271899596,89900.0,2962577230,2023-12-15T18:09:37.000000Z,7524 Delta River Dr,Lansing,MI,,Eaton,48906,42.769474,-84.659594
RE MAX Real Estate Professionals,Office,3.0,,,3.0,,5.0,,17424.0,,2024-01-05,330000.0,2414.0,1.0,,single_family,2004.0,,False,False,,4000.0,4263781295,325000.0,2961341618,2023-11-03T19:21:38.000000Z,3696 Danbridge Dr,Lansing,MI,,Clinton,48906,42.805792,-84.597115
RE MAX Real Estate Professionals,Office,5.0,,,4.0,1.0,5.0,,17860.0,,2024-01-04,480000.0,4948.0,2.0,,single_family,1998.0,,,False,,,3199007413,498000.0,2962087929,2023-11-30T20:42:27.000000Z,2506 Sugartree Trl,Lansing,MI,,Eaton,48917,42.759502,-84.632984
"Exp Realty, LLC",Office,2.0,,,1.0,1.0,3.0,,8538.0,,2024-01-04,185000.0,2375.0,1.0,,single_family,1967.0,,,False,,,4319258911,174900.0,2960577870,2023-10-16T05:01:06.000000Z,4131 Thackin Dr,Lansing,MI,,Eaton,48911,42.696695,-84.609267
RE MAX Real Estate Professionals,Office,1.0,,,1.0,,2.0,,4922.0,,2024-01-03,135000.0,1076.0,1.0,,single_family,1942.0,,,False,,,3636640453,124900.0,2961978917,2023-11-27T16:36:36.000000Z,1227 George St,Lansing,MI,,Ingham,48910,42.713253,-84.569835
RE/MAX Real Estate Pros.,Office,2.0,,,2.0,,3.0,,4617.0,,2024-01-03,138000.0,1815.0,2.0,,single_family,1923.0,,False,False,,5000.0,3907042132,144900.0,2961430257,2023-11-07T20:24:23.000000Z,324 N Francis Rd,Lansing,MI,,Ingham,48912,42.736839,-84.515961
Keller Williams Professionals,Office,2.0,,,2.0,,3.0,,10454.0,,2024-01-03,100000.0,1203.0,2.0,,single_family,1947.0,,,False,,,4987929421,110000.0,2961674555,2023-11-14T21:38:28.000000Z,221 W Everettdale Ave,Lansing,MI,,Ingham,48910,42.688026,-84.554724
Gateway To Homes At Keller Williams,Office,1.0,,,1.0,,3.0,,9148.0,,2024-01-03,75000.0,1362.0,1.0,,single_family,1956.0,,,False,,,3034635045,67500.0,2962658684,2023-12-20T13:24:24.000000Z,1920 Pleasant View Ave,Lansing,MI,,Ingham,48910,42.694172,-84.578211
Valley Estates,Office,2.0,,,2.0,,2.0,,,,2024-01-02,89900.0,,,,mobile,2021.0,,,False,,,9666175925,89900.0,2962106548,2023-12-01T13:27:36.000000Z,28 Bee Jay Dr Unit 28,Lansing,MI,,Clinton,48906,42.774074,-84.553259
CENTURY 21 Affiliated-East Lansing,Office,1.0,,,1.0,,3.0,,7405.0,,2024-01-02,145000.0,1333.0,2.0,,single_family,1952.0,,False,False,,10000.0,3817652508,150000.0,2960381120,2023-10-09T17:15:52.000000Z,3108 Westwood Ave,Lansing,MI,,Ingham,48906,42.76428,-84.575986
"Weichert, Realtors - Home Towne",Office,2.0,,,2.0,,3.0,,12632.0,,2024-01-02,245000.0,2250.0,1.0,,single_family,1952.0,,,False,,,4191728039,235000.0,2961918478,2023-11-22T16:00:28.000000Z,2808 Arlington Rd,Lansing,MI,,Ingham,48906,42.762387,-84.580759
Valley Estates,Office,2.0,,,2.0,,3.0,,,,2024-01-02,49900.0,,,,mobile,1995.0,,False,False,,10000.0,9496004352,49900.0,2958536259,2023-08-10T12:27:24.000000Z,163 Donald Ave Unit 163,Lansing,MI,,Clinton,48906,42.774367,-84.550174
All Star Realty,Office,3.0,,,2.0,1.0,4.0,,13504.0,,2024-01-02,237050.0,2046.0,2.0,,single_family,1969.0,,,False,,,3607144015,239900.0,2961436741,2023-11-07T23:51:28.000000Z,4212 Marys Way,Lansing,MI,,Eaton,48917,42.725665,-84.607807
RE/MAX Real Estate Pros.,Office,2.0,,,2.0,,3.0,,9017.0,,2024-01-02,225000.0,1826.0,2.0,,single_family,1960.0,,,False,,,3073701125,215000.0,2961918021,2023-11-22T15:42:23.000000Z,2516 Leon Ave,Lansing,MI,,Ingham,48906,42.760404,-84.587385
EXP Realty - Lansing,Office,2.0,,,1.0,1.0,3.0,,4792.0,,2023-12-29,169400.0,1298.0,2.0,,single_family,1920.0,,,False,,,3748661876,169400.0,2962004870,2023-11-28T16:21:31.000000Z,1027 Climax St,Lansing,MI,,Ingham,48912,42.724832,-84.536783
Keller Williams Realty Lansing-East,Office,1.0,,,1.0,,3.0,,11761.0,,2023-12-29,155000.0,1312.0,1.0,,single_family,1961.0,,,False,,,4896527437,165900.0,2961886799,2023-11-21T14:55:44.000000Z,3330 Glenbrook Dr,Lansing,MI,,Ingham,48911,42.696863,-84.595482
"Coldwell Banker Realty, Michigan - Delta",Office,3.0,,,2.0,1.0,3.0,,7405.0,,2023-12-29,167000.0,1467.0,2.0,,single_family,1977.0,,,False,,,3958077396,161000.0,2961084385,2023-11-01T17:25:51.000000Z,3929 Bridgeport Dr,Lansing,MI,,Eaton,48911,42.671138,-84.604361
Non Member Office,Office,2.0,,,1.0,1.0,2.0,,,,2023-12-29,95000.0,1100.0,1.0,,single_family,1972.0,,,False,,,3120444722,95000.0,2962844507,2024-01-02T17:48:23.000000Z,6221 Beechfield Dr,Lansing,MI,,Ingham,48911,42.667269,-84.531919
Choice Realty LLC,Office,1.0,,,1.0,,2.0,1.0,6098.0,,2024-01-12,132500.0,995.0,,,single_family,1949.0,,,False,,,4475869477,129000.0,2962738927,2023-12-26T14:23:01.000000Z,1212 Poxson Ave,Lansing,MI,,Ingham,48910,42.709858,-84.569312
Keller Williams Realty Lansing-East,Office,2.0,,,1.0,1.0,2.0,,8276.0,,2024-01-12,108000.0,984.0,2.0,,single_family,1924.0,,,False,,,4647341451,113000.0,2962124297,2023-12-01T19:57:31.000000Z,1304 Maryland Ave,Lansing,MI,,Ingham,48906,42.747114,-84.528839
Real Estate One 1st LLC,Office,1.0,,,1.0,,3.0,,13939.0,,2024-01-12,140000.0,1028.0,1.0,,single_family,1979.0,,False,False,,10000.0,3358923277,149000.0,2962048127,2023-11-29T18:21:24.000000Z,2431 E Provincial House Dr,Lansing,MI,,Ingham,48910,42.697037,-84.516966
RE MAX Real Estate Professionals,Office,2.0,,,2.0,,4.0,,9540.0,,2024-01-12,163000.0,,1.0,,single_family,1984.0,,,False,,,3816362721,164900.0,2962002987,2023-11-28T15:09:33.000000Z,3102 W Miller Rd,Lansing,MI,,Ingham,48911,42.669539,-84.592616
"Bellabay Realty, LLC",Office,1.0,,,1.0,,3.0,,2178.0,,2024-01-12,26000.0,1000.0,2.0,,single_family,1910.0,,,False,,,3508408345,32000.0,2962776507,2023-12-28T19:30:22.000000Z,1135 Kingsley Ct,Lansing,MI,,Ingham,48915,42.730623,-84.568865
Redfin Corporation,Office,2.0,,,1.0,1.0,3.0,,45738.0,,2024-01-12,300000.0,1954.0,1.0,,single_family,1973.0,,,False,,,4567834119,295000.0,2961531355,2023-11-10T19:19:24.000000Z,5188 W Stoll Rd,Lansing,MI,,Clinton,48906,42.799137,-84.626666
RE MAX Real Estate Professionals,Office,1.0,,,1.0,,2.0,,7841.0,,2024-01-12,110000.0,832.0,1.0,,single_family,1944.0,,,False,,,4976325192,109999.0,2961744338,2023-11-16T19:15:29.000000Z,517 E Paulson St,Lansing,MI,,Ingham,48906,42.764962,-84.545729
Keller Williams Realty Lansing-East,Office,3.0,,,1.0,2.0,3.0,,7492.0,,2024-01-11,175100.0,1015.0,2.0,,single_family,1949.0,,,False,,,4957632210,169900.0,2961977192,2023-11-27T15:36:35.000000Z,1420 Gordon Ave,Lansing,MI,,Ingham,48910,42.709124,-84.571882
Park Terrace,Office,1.0,,,1.0,,2.0,,,,2024-01-10,9900.0,,,,mobile,1991.0,,,False,,,9685599332,9900.0,2962790278,2023-12-29T12:56:02.000000Z,3516 Loveside Ter Unit 414,Lansing,MI,,Ingham,48917,,
Keller Williams Realty Lansing-East,Office,2.0,,,2.0,,3.0,,12197.0,,2024-01-10,204000.0,960.0,1.0,,single_family,1957.0,,,False,,,3403336576,190000.0,2961926048,2023-11-22T20:05:51.000000Z,941 W Thomas L Pkwy,Lansing,MI,,Eaton,48917,42.745304,-84.607525
CENTURY 21 Affiliated-Lansing,Office,3.0,,,2.0,1.0,4.0,,19166.0,,2024-01-09,310000.0,2630.0,2.0,,single_family,1994.0,,True,False,,10100.0,4963311154,299900.0,2960121413,2023-09-29T20:32:41.000000Z,5850 Caleta Dr,Lansing,MI,,Ingham,48911,42.659123,-84.577024
Five Star Real Estate - Lansing Office,Office,3.0,,,3.0,,4.0,,18731.0,,2024-01-09,315000.0,3204.0,2.0,,single_family,1977.0,,,False,,,3604311803,319900.0,2961488268,2023-11-09T16:06:20.000000Z,2921 Clinton Rd,Lansing,MI,,Eaton,48906,42.764005,-84.647898
"Coldwell Banker Realty, Michigan - Delta",Office,1.0,,,1.0,,3.0,,39640.0,,2024-01-09,162450.0,1008.0,1.0,,single_family,2003.0,,False,False,,37550.0,3307536477,167450.0,2958858276,2023-08-18T22:47:04.000000Z,1175 W Wieland Rd,Lansing,MI,,Clinton,48906,42.780117,-84.546266
"Trubrook, LLC",Office,3.0,,,3.0,,5.0,,15246.0,,2024-01-09,159900.0,,1.0,,single_family,1942.0,,,False,,,3954947057,159900.0,2962068531,2023-11-30T06:00:36.000000Z,5400 S Waverly Rd,Lansing,MI,,Eaton,48911,42.678954,-84.603509
RE MAX Real Estate Professionals,Office,2.0,,,1.0,1.0,3.0,,4792.0,,2024-01-09,130000.0,1354.0,2.0,,single_family,1922.0,,,False,,,3261186082,127500.0,2962237332,2023-12-05T16:36:26.000000Z,1202 Bement St,Lansing,MI,,Ingham,48912,42.727811,-84.534678
"Coldwell Banker Realty, Michigan - East Lansing",Office,2.0,,,2.0,,3.0,,8276.0,,2024-01-09,197000.0,1921.0,2.0,,single_family,1979.0,,False,False,,4900.0,3484546769,210000.0,2960200400,2023-10-03T14:21:55.000000Z,6029 Ellendale Dr,Lansing,MI,,Ingham,48911,42.670764,-84.555673
RE MAX Real Estate Professionals,Office,1.0,,,1.0,,2.0,,4879.0,,2024-01-09,89900.0,624.0,1.0,,single_family,1949.0,,,False,,,4388965300,89900.0,2959446461,2023-09-07T15:06:33.000000Z,708 Denver St,Lansing,MI,,Ingham,48910,42.702523,-84.542462
RE MAX Real Estate Professionals,Office,2.0,,,2.0,,3.0,,4792.0,,2024-01-08,148800.0,1644.0,2.0,,single_family,1981.0,,,False,,,3284205062,139900.0,2962644673,2023-12-19T20:45:37.000000Z,3503 Parkway Dr,Lansing,MI,,Ingham,48910,42.696038,-84.540825
RE MAX Real Estate Professionals,Office,1.0,,,1.0,,2.0,,6534.0,,2024-01-08,75000.0,774.0,1.0,,single_family,1925.0,,,False,,,3143127576,75000.0,2962048931,2023-11-29T18:34:27.000000Z,535 S Magnolia Ave,Lansing,MI,,Ingham,48912,42.727523,-84.519695
"Bellabay Realty, LLC",Office,1.0,,,1.0,,2.0,,4792.0,,2024-01-08,62500.0,812.0,1.0,,single_family,1940.0,,,False,,,4479931465,85000.0,2962336414,2023-12-08T17:00:26.000000Z,1112 Gordon Ave,Lansing,MI,,Ingham,48910,42.709082,-84.568061
RE/MAX Real Estate Pros.,Office,2.0,,,1.0,1.0,4.0,,4617.0,,2024-01-08,69000.0,1442.0,2.0,,single_family,1972.0,,False,False,,5000.0,4471993819,84900.0,2960317147,2023-10-06T15:31:10.000000Z,1317 Lenore Ave,Lansing,MI,,Ingham,48910,42.710983,-84.570742
RE/MAX Real Estate Pros.,Office,1.0,,,1.0,,1.0,,5053.0,,2024-01-05,79900.0,660.0,1.0,,single_family,1924.0,,,False,,,3602057658,79900.0,2961327185,2023-11-03T13:37:48.000000Z,1300 Alsdorf St,Lansing,MI,,Ingham,48910,42.717625,-84.569998
CENTURY 21 Affiliated-Lansing,Office,2.0,,,2.0,,3.0,,13504.0,,2024-01-05,125000.0,1465.0,1.0,,single_family,1954.0,,,False,,,3948605030,119900.0,2961522759,2023-11-10T14:12:34.000000Z,2423 Afton Pl,Lansing,MI,,Ingham,48906,42.759402,-84.582571
"Coldwell Banker Realty, Michigan - Okemos",Office,1.0,,,1.0,,2.0,,30492.0,,2024-01-05,106900.0,1884.0,1.0,,single_family,1953.0,,,False,,,3271899596,89900.0,2962577230,2023-12-15T18:09:37.000000Z,7524 Delta River Dr,Lansing,MI,,Eaton,48906,42.769474,-84.659594
RE MAX Real Estate Professionals,Office,3.0,,,3.0,,5.0,,17424.0,,2024-01-05,330000.0,2414.0,1.0,,single_family,2004.0,,False,False,,4000.0,4263781295,325000.0,2961341618,2023-11-03T19:21:38.000000Z,3696 Danbridge Dr,Lansing,MI,,Clinton,48906,42.805792,-84.597115
RE MAX Real Estate Professionals,Office,5.0,,,4.0,1.0,5.0,,17860.0,,2024-01-04,480000.0,4948.0,2.0,,single_family,1998.0,,,False,,,3199007413,498000.0,2962087929,2023-11-30T20:42:27.000000Z,2506 Sugartree Trl,Lansing,MI,,Eaton,48917,42.759502,-84.632984
"Exp Realty, LLC",Office,2.0,,,1.0,1.0,3.0,,8538.0,,2024-01-04,185000.0,2375.0,1.0,,single_family,1967.0,,,False,,,4319258911,174900.0,2960577870,2023-10-16T05:01:06.000000Z,4131 Thackin Dr,Lansing,MI,,Eaton,48911,42.696695,-84.609267
RE MAX Real Estate Professionals,Office,1.0,,,1.0,,2.0,,4922.0,,2024-01-03,135000.0,1076.0,1.0,,single_family,1942.0,,,False,,,3636640453,124900.0,2961978917,2023-11-27T16:36:36.000000Z,1227 George St,Lansing,MI,,Ingham,48910,42.713253,-84.569835
RE/MAX Real Estate Pros.,Office,2.0,,,2.0,,3.0,,4617.0,,2024-01-03,138000.0,1815.0,2.0,,single_family,1923.0,,False,False,,5000.0,3907042132,144900.0,2961430257,2023-11-07T20:24:23.000000Z,324 N Francis Rd,Lansing,MI,,Ingham,48912,42.736839,-84.515961
Gateway To Homes At Keller Williams,Office,1.0,,,1.0,,3.0,,9148.0,,2024-01-03,75000.0,1362.0,1.0,,single_family,1956.0,,,False,,,3034635045,67500.0,2962658684,2023-12-20T13:24:24.000000Z,1920 Pleasant View Ave,Lansing,MI,,Ingham,48910,42.694172,-84.578211
Keller Williams Professionals,Office,2.0,,,2.0,,3.0,,10454.0,,2024-01-03,100000.0,1203.0,2.0,,single_family,1947.0,,,False,,,4987929421,110000.0,2961674555,2023-11-14T21:38:28.000000Z,221 W Everettdale Ave,Lansing,MI,,Ingham,48910,42.688026,-84.554724
Valley Estates,Office,2.0,,,2.0,,2.0,,,,2024-01-02,89900.0,,,,mobile,2021.0,,,False,,,9666175925,89900.0,2962106548,2023-12-01T13:27:36.000000Z,28 Bee Jay Dr Unit 28,Lansing,MI,,Clinton,48906,42.774074,-84.553259
CENTURY 21 Affiliated-East Lansing,Office,1.0,,,1.0,,3.0,,7405.0,,2024-01-02,145000.0,1333.0,2.0,,single_family,1952.0,,False,False,,10000.0,3817652508,150000.0,2960381120,2023-10-09T17:15:52.000000Z,3108 Westwood Ave,Lansing,MI,,Ingham,48906,42.76428,-84.575986
"Weichert, Realtors - Home Towne",Office,2.0,,,2.0,,3.0,,12632.0,,2024-01-02,245000.0,2250.0,1.0,,single_family,1952.0,,,False,,,4191728039,235000.0,2961918478,2023-11-22T16:00:28.000000Z,2808 Arlington Rd,Lansing,MI,,Ingham,48906,42.762387,-84.580759
Valley Estates,Office,2.0,,,2.0,,3.0,,,,2024-01-02,49900.0,,,,mobile,1995.0,,False,False,,10000.0,9496004352,49900.0,2958536259,2023-08-10T12:27:24.000000Z,163 Donald Ave Unit 163,Lansing,MI,,Clinton,48906,42.774367,-84.550174
RE/MAX Real Estate Pros.,Office,2.0,,,2.0,,3.0,,9017.0,,2024-01-02,225000.0,1826.0,2.0,,single_family,1960.0,,,False,,,3073701125,215000.0,2961918021,2023-11-22T15:42:23.000000Z,2516 Leon Ave,Lansing,MI,,Ingham,48906,42.760404,-84.587385
